Student ID,Subject,Previous Score,Time Left,Subject Importance,Preferred Learning Style
64.0,Operating Systems,63.0,43.0,1.0,Reading
64.0,Theory of Computation,54.0,49.0,5.0,Reading-Visual
64.0,Computer Networks,66.0,16.0,5.0,Lectures
64.0,Data Structures and Algorithms,64.0,25.0,2.0,Lectures
65.0,Theory of Computation,73.0,33.0,5.0,Practical-Lectures
65.0,Database Management Systems,84.0,45.0,5.0,Reading-Lectures
65.0,Discrete Mathematics,58.0,41.0,5.0,Visual-Lectures
65.0,Database Management Systems,58.0,23.0,4.0,Lectures-Practice
65.0,Theory of Computation,87.0,26.0,4.0,Lectures
65.0,Compiler Design,110.0,23.0,2.0,Reading
65.0,Database Management Systems,65.0,19.0,4.0,Visual
65.0,Artificial Intelligence and Machine Learning,75.0,18.0,2.0,Practice-Reading
65.0,Artificial Intelligence and Machine Learning,56.0,28.0,3.0,Practice
65.0,Operating Systems,80.0,32.0,5.0,Visual-Practical
65.0,Compiler Design,96.0,37.0,5.0,Lectures
65.0,Computer Networks,84.0,54.0,5.0,Practical
65.0,Artificial Intelligence and Machine Learning,80.0,37.0,3.0,Practical-Practice
65.0,Software Engineering,86.0,56.0,5.0,Reading
65.0,Discrete Mathematics,76.0,39.0,2.0,Practical
65.0,Data Structures and Algorithms,75.0,21.0,5.0,Practical
65.0,Theory of Computation,87.0,4.0,5.0,Visual
65.0,Compiler Design,70.0,42.0,4.0,Reading
65.0,Theory of Computation,75.0,36.0,5.0,Reading
65.0,Discrete Mathematics,82.0,7.0,5.0,Visual-Reading
66.0,Software Engineering,64.0,24.0,5.0,Practice-Practical
66.0,Computer Networks,67.0,28.0,5.0,Practical-Reading
66.0,Theory of Computation,82.0,45.0,4.0,Lectures-Reading
66.0,Data Structures and Algorithms,63.0,42.0,3.0,Reading-Visual
66.0,Computer Networks,76.0,31.0,5.0,Visual-Practice
66.0,Data Structures and Algorithms,85.0,45.0,5.0,Practical
66.0,Data Structures and Algorithms,70.0,37.0,4.0,Practical
66.0,Data Structures and Algorithms,84.0,29.0,3.868019033308289,Lectures
66.0,Data Structures and Algorithms,62.0,23.0,4.0,Lectures
66.0,Compiler Design,76.0,24.0,5.0,Practical
66.0,Compiler Design,81.0,38.0,4.0,Practice
66.0,Compiler Design,82.0,31.0,1.0,Visual
66.0,Computer Architecture and Organization,92.0,45.0,5.0,Visual-Practical
66.0,Computer Architecture and Organization,71.0,20.0,4.0,Reading
66.0,Operating Systems,66.0,19.0,4.0,Visual
66.0,Database Management Systems,75.0,20.0,5.0,Practical
66.0,Software Engineering,68.0,21.0,5.0,Lectures
66.0,Computer Networks,77.0,16.0,5.0,Visual
66.0,Artificial Intelligence and Machine Learning,59.0,33.0,2.0,Practice
66.0,Computer Networks,93.0,39.0,4.0,Reading
67.0,Software Engineering,78.0,44.0,5.0,Practical
67.0,Theory of Computation,81.0,30.0,5.0,Reading
67.0,Database Management Systems,72.0,41.0,5.0,Practice-Visual
67.0,Theory of Computation,71.0,46.0,5.0,Practice-Lectures
67.0,Software Engineering,64.0,25.0,5.0,Practice
67.0,Database Management Systems,92.0,14.0,5.0,Practical-Practice
67.0,Operating Systems,65.0,7.0,1.0,Practice-Visual
67.0,Operating Systems,83.0,17.0,5.0,Reading-Lectures
67.0,Computer Architecture and Organization,89.0,24.0,5.0,Visual-Practice
67.0,Operating Systems,75.0,30.0,5.0,Practical-Practice
67.0,Data Structures and Algorithms,75.0,12.0,3.0,Visual-Practical
67.0,Data Structures and Algorithms,78.0,47.0,1.0,Lectures-Reading
67.0,Operating Systems,77.0,32.0,3.0,Visual-Lectures
67.0,Discrete Mathematics,59.0,33.0,1.0,Visual-Lectures
67.0,Operating Systems,84.0,31.0,3.0,Lectures-Practical
67.0,Data Structures and Algorithms,76.0,35.0,5.0,Reading
67.0,Compiler Design,75.0,28.0,4.0,Practical
67.0,Computer Architecture and Organization,83.0,36.0,5.0,Practice-Practical
67.0,Software Engineering,77.0,28.0,5.0,Visual-Practice
67.0,Discrete Mathematics,85.0,35.0,3.0,Reading-Practice
68.0,Operating Systems,73.0,29.0,1.0,Practical
68.0,Computer Networks,75.0,30.0,5.0,Practice
68.0,Computer Networks,61.0,41.0,5.0,Practical
68.0,Theory of Computation,80.0,40.0,4.0,Practical
68.0,Computer Networks,57.0,25.0,4.0,Visual
68.0,Theory of Computation,75.0,52.0,4.0,Reading-Visual
68.0,Theory of Computation,76.0,25.0,5.0,Lectures
68.0,Operating Systems,68.0,36.0,2.0,Reading
68.0,Software Engineering,90.0,27.0,5.0,Visual-Practical
68.0,Software Engineering,65.0,14.0,4.0,Practical
68.0,Software Engineering,56.0,19.0,4.0,Visual
68.0,Data Structures and Algorithms,65.0,9.0,1.0,Practice-Visual
68.0,Discrete Mathematics,63.0,35.0,4.0,Visual-Lectures
68.0,Database Management Systems,86.0,41.0,5.0,Practice-Practical
68.0,Computer Architecture and Organization,84.0,25.0,5.0,Practical
68.0,Operating Systems,82.0,31.0,1.0,Visual-Reading
68.0,Compiler Design,63.0,35.0,5.0,Visual-Reading
68.0,Database Management Systems,55.0,33.0,4.0,Reading-Visual
68.0,Computer Architecture and Organization,71.0,48.0,4.0,Reading
68.0,Database Management Systems,87.0,21.0,4.0,Practical-Lectures
69.0,Data Structures and Algorithms,68.0,37.0,2.0,Practical-Lectures
69.0,Data Structures and Algorithms,85.0,13.0,3.0,Lectures
69.0,Artificial Intelligence and Machine Learning,77.0,42.0,1.0,Practice
69.0,Artificial Intelligence and Machine Learning,78.0,39.0,3.0,Practical
69.0,Software Engineering,87.0,39.0,5.0,Visual
69.0,Database Management Systems,85.0,27.0,5.0,Reading
69.0,Discrete Mathematics,66.0,23.0,3.0,Reading
69.0,Theory of Computation,86.0,33.0,4.0,Reading-Practical
69.0,Operating Systems,78.0,28.0,1.0,Lectures
69.0,Theory of Computation,77.0,32.0,5.0,Practice
69.0,Data Structures and Algorithms,78.0,42.0,5.0,Practical
69.0,Compiler Design,52.0,27.0,4.0,Lectures-Visual
69.0,Computer Architecture and Organization,79.0,24.0,5.0,Lectures
69.0,Artificial Intelligence and Machine Learning,74.0,25.0,5.0,Lectures-Visual
69.0,Artificial Intelligence and Machine Learning,72.0,25.0,4.0,Lectures
69.0,Artificial Intelligence and Machine Learning,83.0,31.0,2.0,Visual-Lectures
69.0,Operating Systems,53.0,29.0,1.0,Practical
69.0,Compiler Design,69.0,45.0,3.0,Visual
69.0,Software Engineering,76.0,15.0,5.0,Practice
69.0,Computer Networks,87.0,31.0,5.0,Practical-Lectures
70.0,Compiler Design,74.0,37.0,3.0,Practical
70.0,Computer Networks,84.0,5.0,5.0,Lectures-Reading
70.0,Software Engineering,76.0,19.0,5.0,Visual-Reading
70.0,Software Engineering,78.0,29.909250438706444,5.0,Visual
70.0,Discrete Mathematics,96.0,9.0,1.0,Lectures-Visual
70.0,Database Management Systems,89.0,22.0,5.0,Reading-Practical
70.0,Compiler Design,77.0,49.0,1.0,Practice-Practical
70.0,Compiler Design,80.0,16.0,1.0,Practice
70.0,Discrete Mathematics,90.0,20.0,4.0,Practice-Visual
70.0,Theory of Computation,76.0,32.0,5.0,Reading-Visual
70.0,Software Engineering,68.0,16.0,5.0,Visual
70.0,Theory of Computation,64.0,32.0,5.0,Lectures-Practical
70.0,Software Engineering,76.0,48.0,5.0,Reading
70.0,Discrete Mathematics,76.0,24.0,3.0,Practical
70.0,Operating Systems,73.0,39.0,4.0,Lectures
70.0,Computer Networks,74.0,29.0,4.0,Visual
70.0,Computer Architecture and Organization,77.0,27.0,2.0,Practical
70.0,Computer Architecture and Organization,59.0,34.0,5.0,Lectures-Practical
70.0,Operating Systems,86.0,35.0,1.0,Practice-Visual
70.0,Discrete Mathematics,71.0,34.0,5.0,Reading
71.0,Compiler Design,76.0,29.0,4.0,Lectures
71.0,Software Engineering,69.0,27.0,5.0,Practice-Reading
71.0,Operating Systems,66.0,35.0,1.0,Practical-Practice
71.0,Data Structures and Algorithms,76.0,22.0,1.0,Visual
71.0,Database Management Systems,76.0,40.0,4.0,Visual
71.0,Discrete Mathematics,66.0,20.0,2.0,Visual
71.0,Software Engineering,83.0,57.0,4.0,Practice
71.0,Computer Architecture and Organization,70.0,20.0,4.0,Lectures-Reading
71.0,Computer Architecture and Organization,87.0,38.0,4.0,Lectures-Practical
71.0,Artificial Intelligence and Machine Learning,84.0,26.0,2.0,Reading
71.0,Operating Systems,65.0,45.0,4.0,Practice-Visual
71.0,Database Management Systems,78.0,43.0,5.0,Visual-Reading
71.0,Data Structures and Algorithms,78.0,37.0,2.0,Lectures
71.0,Computer Networks,84.0,29.0,5.0,Practical
71.0,Software Engineering,83.0,23.0,4.0,Practical-Practice
71.0,Database Management Systems,75.0,28.0,4.0,Practical
71.0,Theory of Computation,72.0,22.0,5.0,Practice
71.0,Database Management Systems,63.0,39.0,5.0,Visual-Lectures
71.0,Computer Networks,76.0,38.0,5.0,Practice-Reading
71.0,Operating Systems,61.0,37.0,4.0,Visual-Lectures
72.0,Data Structures and Algorithms,69.0,37.0,2.0,Practical-Practice
72.0,Database Management Systems,75.0,22.0,5.0,Reading
72.0,Data Structures and Algorithms,80.0,40.0,4.0,Practice
72.0,Software Engineering,74.0,24.0,5.0,Reading
72.0,Computer Networks,92.0,38.0,5.0,Visual-Reading
72.0,Discrete Mathematics,76.0,36.0,5.0,Reading
72.0,Computer Architecture and Organization,81.0,8.0,5.0,Visual-Reading
72.0,Compiler Design,57.0,32.0,1.0,Practical-Visual
72.0,Operating Systems,83.0,30.0,3.0,Practice-Practical
72.0,Discrete Mathematics,63.0,18.0,4.0,Reading-Visual
72.0,Software Engineering,72.0,27.0,5.0,Reading
72.0,Operating Systems,70.0,34.0,1.0,Practice
72.0,Compiler Design,77.0,40.0,2.0,Visual-Reading
72.0,Data Structures and Algorithms,53.0,36.0,1.0,Practical
72.0,Theory of Computation,79.0,22.0,5.0,Visual-Practical
72.0,Software Engineering,76.0,14.0,4.0,Reading
72.0,Data Structures and Algorithms,71.0,38.0,1.0,Visual
72.0,Computer Networks,69.0,31.0,5.0,Visual-Lectures
72.0,Discrete Mathematics,82.0,20.0,2.0,Reading
72.0,Computer Networks,85.0,40.0,5.0,Visual-Practice
73.0,Theory of Computation,62.0,17.0,5.0,Visual-Practice
73.0,Compiler Design,79.0,34.0,3.0,Practice-Practical
73.0,Artificial Intelligence and Machine Learning,84.0,39.0,4.0,Visual-Practice
73.0,Computer Networks,64.0,30.0,5.0,Reading
73.0,Computer Architecture and Organization,54.0,31.0,5.0,Practice
73.0,Computer Architecture and Organization,71.0,41.0,4.0,Reading
73.0,Computer Architecture and Organization,67.0,21.0,5.0,Lectures
73.0,Theory of Computation,79.0,22.0,5.0,Visual
73.0,Compiler Design,77.0,33.0,3.0,Visual-Lectures
73.0,Computer Architecture and Organization,77.0,22.0,4.0,Visual
73.0,Operating Systems,65.0,18.0,4.0,Practical-Lectures
73.0,Software Engineering,83.0,22.0,5.0,Visual-Reading
73.0,Computer Networks,79.0,34.0,4.0,Lectures
73.0,Software Engineering,83.0,26.0,5.0,Lectures
73.0,Compiler Design,80.0,31.0,5.0,Lectures
73.0,Computer Architecture and Organization,74.0,24.0,4.0,Visual
73.0,Data Structures and Algorithms,80.0,31.0,5.0,Reading
73.0,Computer Architecture and Organization,74.0,29.0,5.0,Practical
73.0,Artificial Intelligence and Machine Learning,74.0,18.0,4.0,Reading-Visual
73.0,Operating Systems,77.0,46.0,1.0,Visual-Practical
74.0,Computer Architecture and Organization,90.0,26.0,5.0,Practical-Lectures
74.0,Computer Architecture and Organization,78.0,32.0,4.0,Visual
74.0,Computer Networks,79.0,33.0,5.0,Reading
74.0,Software Engineering,90.0,40.0,5.0,Visual
74.0,Database Management Systems,81.0,33.0,4.0,Practice-Visual
74.0,Computer Architecture and Organization,75.0,40.0,5.0,Practical
74.0,Computer Architecture and Organization,80.0,29.0,1.0,Reading
74.0,Theory of Computation,94.0,48.0,5.0,Reading-Lectures
74.0,Data Structures and Algorithms,92.0,48.0,5.0,Lectures
74.0,Artificial Intelligence and Machine Learning,80.0,24.0,1.0,Visual-Reading
74.0,Software Engineering,83.0,29.0,5.0,Practice
74.0,Theory of Computation,73.0,19.0,5.0,Practice
74.0,Compiler Design,68.0,37.0,3.0,Lectures-Reading
74.0,Software Engineering,71.0,22.0,4.0,Practice-Visual
74.0,Discrete Mathematics,67.0,31.0,5.0,Reading-Lectures
74.0,Computer Networks,54.0,25.0,4.0,Reading-Visual
74.0,Data Structures and Algorithms,81.0,22.0,5.0,Lectures-Visual
74.0,Computer Networks,76.0,25.0,4.0,Lectures
74.0,Artificial Intelligence and Machine Learning,63.0,25.0,1.0,Lectures
74.0,Compiler Design,60.0,10.0,1.0,Reading-Practical
75.0,Software Engineering,91.0,31.0,5.0,Lectures
75.0,Artificial Intelligence and Machine Learning,65.0,18.0,1.0,Practical
75.0,Data Structures and Algorithms,81.0,24.0,4.0,Practical
75.0,Computer Networks,78.0,25.0,5.0,Lectures
75.0,Discrete Mathematics,72.0,22.0,3.0,Reading-Practice
75.0,Computer Networks,59.0,17.0,5.0,Practical
75.0,Theory of Computation,76.0,17.0,5.0,Lectures-Practice
75.0,Compiler Design,57.0,6.0,3.0,Reading-Practical
75.0,Operating Systems,78.0,40.0,3.0,Visual
75.0,Theory of Computation,58.0,40.0,5.0,Visual-Practice
75.0,Artificial Intelligence and Machine Learning,70.0,38.0,3.0,Practical-Reading
75.0,Data Structures and Algorithms,77.0,14.0,3.0,Reading
75.0,Operating Systems,74.0,28.0,1.0,Visual
75.0,Compiler Design,63.0,28.0,4.0,Visual
75.0,Artificial Intelligence and Machine Learning,74.0,30.0,2.0,Reading
75.0,Computer Networks,60.0,19.0,5.0,Visual
75.0,Database Management Systems,65.0,27.0,5.0,Lectures-Visual
75.0,Database Management Systems,69.0,18.0,5.0,Visual-Reading
75.0,Operating Systems,87.0,40.0,4.0,Practice
75.0,Theory of Computation,79.0,38.0,4.0,Visual-Reading
76.0,Software Engineering,77.0,39.0,5.0,Practical-Practice
76.0,Computer Architecture and Organization,86.0,22.0,5.0,Reading-Practice
76.0,Compiler Design,67.0,16.0,4.0,Reading
76.0,Compiler Design,81.0,38.0,2.0,Visual
76.0,Database Management Systems,82.0,27.0,5.0,Practice
76.0,Computer Networks,88.0,27.0,4.0,Practical
76.0,Computer Architecture and Organization,82.0,33.0,5.0,Reading-Lectures
76.0,Operating Systems,75.0,23.0,4.0,Visual
76.0,Software Engineering,71.0,41.0,5.0,Visual
76.0,Computer Networks,66.0,31.0,5.0,Practice-Reading
76.0,Artificial Intelligence and Machine Learning,53.0,39.0,2.0,Reading-Practical
76.0,Compiler Design,76.0,38.0,3.0,Reading
76.0,Operating Systems,78.0,24.0,5.0,Practice-Lectures
76.0,Computer Networks,91.0,48.0,4.0,Lectures-Practice
76.0,Theory of Computation,62.0,37.0,4.0,Practical-Lectures
76.0,Discrete Mathematics,70.0,37.0,3.0,Practice
76.0,Software Engineering,78.0,24.0,4.0,Practice
76.0,Database Management Systems,87.0,21.0,5.0,Practice-Lectures
76.0,Computer Networks,67.0,46.0,5.0,Lectures
76.0,Artificial Intelligence and Machine Learning,79.0,28.0,5.0,Reading-Practical
77.0,Discrete Mathematics,59.0,20.0,1.0,Reading
77.0,Software Engineering,78.0,26.0,4.0,Reading
77.0,Computer Networks,70.0,18.0,5.0,Lectures
77.0,Computer Architecture and Organization,79.0,14.0,5.0,Reading
77.0,Compiler Design,74.0,23.0,4.0,Lectures-Practice
77.0,Database Management Systems,83.0,35.0,4.0,Practice-Lectures
77.0,Software Engineering,66.0,36.0,5.0,Practice
77.0,Data Structures and Algorithms,67.0,25.0,2.0,Practical-Visual
77.0,Software Engineering,69.0,16.0,4.0,Visual
77.0,Computer Networks,85.0,60.0,5.0,Visual-Practical
77.0,Compiler Design,59.0,26.0,4.0,Reading-Practice
77.0,Operating Systems,71.0,23.0,1.0,Practice
77.0,Operating Systems,80.0,30.0,3.0,Lectures
77.0,Data Structures and Algorithms,60.0,35.0,4.0,Lectures-Visual
77.0,Computer Architecture and Organization,73.0,25.0,5.0,Visual-Practical
77.0,Software Engineering,87.0,33.0,5.0,Lectures
77.0,Computer Architecture and Organization,54.0,27.0,5.0,Practice-Visual
77.0,Computer Architecture and Organization,68.0,22.0,5.0,Visual-Practice
77.0,Computer Networks,81.0,24.0,5.0,Practice
77.0,Artificial Intelligence and Machine Learning,90.0,24.0,1.0,Practical-Reading
78.0,Database Management Systems,84.0,29.0,5.0,Lectures-Visual
78.0,Computer Architecture and Organization,63.0,19.0,4.0,Practice
78.0,Computer Networks,66.0,21.0,5.0,Practical
78.0,Computer Networks,85.0,34.0,5.0,Reading-Lectures
78.0,Theory of Computation,88.0,31.0,5.0,Reading-Practical
78.0,Computer Networks,61.0,40.0,5.0,Reading-Practice
78.0,Database Management Systems,80.0,9.0,5.0,Reading-Visual
78.0,Artificial Intelligence and Machine Learning,57.0,41.0,1.0,Practice-Lectures
78.0,Artificial Intelligence and Machine Learning,87.0,31.0,4.0,Reading
78.0,Computer Networks,62.0,34.0,4.0,Visual
78.0,Software Engineering,86.0,14.0,5.0,Practice-Visual
78.0,Computer Architecture and Organization,79.0,34.0,5.0,Visual-Reading
78.0,Database Management Systems,62.0,26.0,5.0,Reading-Practical
78.0,Data Structures and Algorithms,86.0,51.0,1.0,Practical
78.0,Theory of Computation,81.0,23.0,5.0,Reading
78.0,Computer Networks,65.0,20.0,4.0,Practical-Practice
78.0,Data Structures and Algorithms,81.0,43.0,2.0,Reading
78.0,Computer Networks,90.0,31.0,5.0,Lectures-Practice
78.0,Artificial Intelligence and Machine Learning,72.0,17.0,5.0,Practice
78.0,Artificial Intelligence and Machine Learning,85.0,34.0,3.0,Practical-Practice
,Discrete Mathematics,96.0,40.0,3.0,Lectures-Reading
79.0,Data Structures and Algorithms,70.0,37.0,2.0,Visual
79.0,Data Structures and Algorithms,64.0,27.0,2.0,Practical
79.0,Compiler Design,78.0,20.0,1.0,Practice-Practical
79.0,Artificial Intelligence and Machine Learning,74.0,47.0,3.0,Practical
79.0,Data Structures and Algorithms,59.0,52.0,5.0,Practice-Reading
79.0,Compiler Design,85.0,30.0,4.0,Lectures-Practical
79.0,Software Engineering,68.0,48.0,5.0,Practice
79.0,Database Management Systems,66.0,23.0,5.0,Practical
79.0,Software Engineering,58.0,33.0,5.0,Practical-Visual
79.0,Operating Systems,80.0,33.0,4.0,Reading
79.0,Data Structures and Algorithms,89.0,33.0,4.0,Lectures-Practical
79.0,Discrete Mathematics,68.0,35.0,3.0,Practical
79.0,Compiler Design,67.0,22.0,4.0,Reading
79.0,Operating Systems,77.0,36.0,1.0,Lectures
79.0,Computer Networks,75.0,29.0,5.0,Visual-Practical
79.0,Software Engineering,77.0,31.0,5.0,Practical
79.0,Compiler Design,70.0,18.0,3.0,Lectures
79.0,Artificial Intelligence and Machine Learning,80.0,16.0,4.0,Visual
79.0,Software Engineering,75.0,48.0,4.0,Reading
80.0,Operating Systems,69.0,32.0,2.0,Practice
80.0,Artificial Intelligence and Machine Learning,81.0,7.0,3.0,Practice
80.0,Compiler Design,64.0,24.0,2.0,Reading
80.0,Data Structures and Algorithms,85.0,19.0,5.0,Practice-Lectures
80.0,Software Engineering,81.0,30.0,5.0,Practical
80.0,Discrete Mathematics,60.0,36.0,5.0,Practice-Lectures
80.0,Artificial Intelligence and Machine Learning,84.0,29.0,2.0,Lectures
80.0,Computer Architecture and Organization,72.0,21.0,5.0,Practice-Reading
80.0,Compiler Design,73.0,31.0,2.0,Visual
80.0,Compiler Design,65.0,18.0,2.0,Practice-Lectures
80.0,Operating Systems,70.0,39.0,4.0,Practical
80.0,Artificial Intelligence and Machine Learning,78.0,28.0,4.0,Practice-Practical
80.0,Discrete Mathematics,73.0,12.0,4.0,Practice
80.0,Data Structures and Algorithms,72.0,47.0,4.0,Lectures
80.0,Artificial Intelligence and Machine Learning,87.0,19.0,3.0,Practice
80.0,Discrete Mathematics,72.0,35.0,2.0,Reading-Practical
80.0,Computer Architecture and Organization,51.0,28.0,5.0,Reading
80.0,Database Management Systems,56.0,37.0,5.0,Practice
80.0,Artificial Intelligence and Machine Learning,75.0,39.0,1.0,Visual-Practice
80.0,Artificial Intelligence and Machine Learning,70.0,35.0,2.0,Practical
81.0,Operating Systems,95.0,12.0,2.0,Practical
81.0,Discrete Mathematics,69.0,31.0,5.0,Reading
81.0,Artificial Intelligence and Machine Learning,78.0,45.0,1.0,Reading
81.0,Software Engineering,81.0,34.0,5.0,Reading
81.0,Data Structures and Algorithms,67.0,12.0,2.0,Practical
81.0,Data Structures and Algorithms,77.0,12.0,1.0,Practice
81.0,Computer Networks,95.0,28.0,5.0,Reading-Lectures
81.0,Software Engineering,73.0,42.0,5.0,Practical-Visual
81.0,Data Structures and Algorithms,70.0,38.0,1.0,Visual
81.0,Computer Networks,81.0,31.0,4.0,Reading
81.0,Discrete Mathematics,71.0,39.0,3.0,Practice-Visual
81.0,Database Management Systems,88.0,28.0,4.0,Lectures
81.0,Software Engineering,80.0,54.0,5.0,Practical-Lectures
81.0,Theory of Computation,67.0,39.0,5.0,Lectures
81.0,Software Engineering,65.0,25.0,4.0,Lectures
81.0,Operating Systems,63.0,31.0,1.0,Lectures-Practice
81.0,Computer Architecture and Organization,74.0,35.0,5.0,Visual-Practice
81.0,Discrete Mathematics,70.0,28.0,3.0,Lectures-Practice
